LSL_Timestamp,BreathingValue
176971.2645354,0
176971.28553,0
176971.3059723,0
176971.3239214,10
176971.3448901,27
176971.3628222,54
176971.3837926,85
176971.4047012,113
176971.4226544,136
176971.4435888,153
176971.4640874,166
176971.4820161,177
176971.502965,193
176971.5209121,219
176971.541857,255
176971.562795,305
176971.580749,361
176971.6012644,415
176971.6221905,462
176971.6397895,494
176971.6592733,512
176971.6788042,520
176971.6997168,525
176971.7206624,531
176971.7386123,538
176971.7591987,547
176971.7801246,554
176971.7980293,556
176971.8189798,552
176971.8369338,542
176971.8578613,530
176971.8788111,519
176971.8967718,513
176971.9167903,511
176971.9377362,515
176971.9556845,520
176971.9766299,532
176971.9945705,544
176972.0155158,558
176972.0364763,571
176972.0539832,579
176972.0748897,583
176972.0953818,580
176972.1159097,572
176972.1338769,564
176972.1547971,558
176972.1727606,555
176972.1936898,555
176972.2141844,558
176972.2321087,560
176972.2530625,563
176972.2739914,568
176972.2919427,578
176972.3128955,589
176972.3308405,602
176972.3513172,612
176972.3722582,618
176972.3902052,622
176972.4111543,625
176972.4320923,627
176972.4500499,629
176972.4709991,630
176972.4889428,630
176972.5094409,628
176972.5303555,621
176972.5483085,610
176972.5692748,595
176972.5872065,579
176972.6081699,566
176972.6291241,556
176972.6470697,549
176972.6680094,542
176972.6859648,533
176972.7069074,523
176972.7278503,513
176972.7457927,503
176972.766747,497
176972.7846928,491
176972.8056708,487
176972.8260994,484
176972.8440465,478
176972.8650068,473
176972.8859848,466
176972.9034221,457
176972.9243652,450
176972.9453035,440
176972.9632596,431
176972.9842035,422
176973.0021595,413
176973.0230985,405
176973.0440477,398
176973.061989,391
176973.0829334,385
176973.1009094,379
176973.1213723,374
176973.1423174,370
176973.1602733,367
176973.1812254,366
176973.202193,368
176973.2201331,373
176973.2410575,382
176973.2590327,390
176973.2799557,396
176973.3008977,398
176973.3188661,395
176973.339796,394
176973.3577518,391
176973.3786842,392
176973.3996278,393
176973.417133,394
176973.4380551,394
176973.458988,389
176973.476956,382
176973.4979306,374
176973.5158597,369
176973.5368006,366
176973.5577469,367
176973.5757072,368
176973.5966287,367
176973.6145779,362
176973.6355303,355
176973.6548744,348
176973.6754368,344
176973.6933813,344
176973.7138645,346
176973.7348328,349
176973.7527748,352
176973.7737082,352
176973.794649,353
176973.8125921,351
176973.8335357,349
176973.8514951,345
176973.8724692,341
176973.8933808,337
176973.9111709,334
176973.9312983,332
176973.9523004,330
176973.9702016,328
176973.9911248,327
176974.0116113,324
176974.0295569,323
176974.0504967,323
176974.0714597,324
176974.0893841,325
176974.1103333,329
176974.1282777,333
176974.149225,342
176974.1702066,355
176974.1881676,368
176974.2090815,380
176974.227028,386
176974.2480071,390
176974.2689292,390
176974.2868813,391
176974.307351,394
176974.3283411,399
176974.3462361,407
176974.3671711,411
176974.3851266,414
176974.406088,413
176974.4258061,412
176974.4467445,413
176974.464702,416
176974.4856621,422
176974.5036127,425
176974.524537,428
176974.5454871,426
176974.5634261,425
176974.5843728,426
176974.6023344,433
176974.6227964,442
176974.6437356,450
176974.6616837,454
176974.6826372,452
176974.703604,450
176974.7215319,450
176974.7424771,454
176974.7604549,461
176974.7814163,467
176974.8023459,471
176974.8202732,467
176974.8412087,461
176974.8591558,452
176974.8801062,446
176974.9010433,443
176974.9197624,441
176974.938275,437
176974.9603943,423
176974.9780128,402
176974.9981197,372
176975.0190691,342
176975.0370132,312
176975.0579521,283
176975.0788962,260
176975.0968448,239
176975.1162798,225
176975.1358421,214
176975.1568139,205
176975.1777218,198
176975.1956843,191
176975.2150044,184
176975.2348686,176
176975.2553031,165
176975.2762648,153
176975.2941999,142
176975.3149857,134
176975.3350639,129
176975.3530065,128
176975.3739344,129
176975.3948761,133
176975.4128233,136
176975.4326436,141
176975.4535738,142
176975.4715249,144
176975.4924637,144
176975.5129316,144
176975.5331819,142
176975.5506534,138
176975.5716106,129
176975.5925421,120
176975.6104947,107
176975.6314325,97
176975.6493914,90
176975.6696562,88
176975.6903745,90
176975.7083282,95
176975.7292594,95
176975.7502028,97
176975.7681544,94
176975.7891046,92
176975.8095738,87
176975.8275182,83
176975.8479951,79
176975.8689697,78
176975.8869044,84
176975.9078239,95
176975.9283032,113
176975.9462726,138
176975.9672016,168
176975.9851559,201
176976.0061029,234
176976.0270361,264
176976.0449823,289
176976.0659308,311
176976.0839171,331
176976.1048365,352
176976.1257847,373
176976.1432631,393
176976.1642248,410
176976.1851461,424
176976.2031076,434
176976.2240581,444
176976.2420583,450
176976.2629406,460
176976.2820751,471
176976.3029969,486
176976.320988,502
176976.3419157,515
176976.3623669,526
176976.3803185,532
176976.4012929,538
176976.4217549,541
176976.4392242,544
176976.4601566,547
176976.4811401,549
176976.4990641,550
176976.5200009,553
176976.5379614,553
176976.558896,555
176976.5798369,554
176976.5977898,555
176976.6187323,557
176976.6366947,561
176976.6576378,565
176976.6785716,570
176976.6965624,570
176976.7170037,571
176976.7374847,570
176976.7554313,570
176976.7763925,569
176976.7973109,569
176976.8152583,570
176976.8362028,569
176976.8541581,573
176976.8750998,577
176976.8960442,586
176976.9135487,596
176976.9344788,605
176976.9554486,608
176976.9733791,607
176976.9943234,600
176977.0147974,593
176977.0327482,584
176977.0532211,579
176977.0712096,573
176977.0921257,572
176977.1130615,567
176977.1310112,561
176977.1519818,552
176977.1729115,542
176977.1908596,535
176977.2117926,531
176977.2297502,529
176977.2507031,528
176977.2716488,527
176977.2895986,526
176977.3100608,524
176977.3280081,522
176977.3484819,520
176977.3694374,519
176977.3894483,518
176977.4070046,516
176977.4279381,515
176977.4488711,513
176977.4668284,513
176977.4877803,513
176977.5057363,514
176977.526704,514
176977.5476162,514
176977.5655772,514
176977.5865071,513
176977.6070302,511
176977.6249492,508
176977.6454194,504
176977.6663717,502
176977.6843192,499
176977.704163,501
176977.7250993,504
176977.7430544,507
176977.7639924,512
176977.7850233,516
176977.8029337,524
176977.8238457,532
176977.8417816,538
176977.862724,540
176977.8836635,538
176977.9011736,533
176977.9216147,531
176977.9426122,529
176977.9605169,533
176977.9814863,537
176978.0024148,540
176978.0203511,539
176978.0412935,532
176978.0592429,525
176978.0801852,516
176978.1011292,511
176978.1190785,509
176978.1400419,508
176978.1579903,508
176978.17892,509
176978.1998651,507
176978.2173426,505
176978.2378112,501
176978.258793,498
176978.2767767,493
176978.2976887,488
176978.3156118,483
176978.3365546,477
176978.3575653,473
176978.375466,472
176978.3964135,471
176978.4173329,474
176978.4352885,473
176978.4562353,469
176978.4741863,461
176978.4951242,450
176978.5156258,437
176978.5335496,424
176978.5540191,412
176978.5749707,399
176978.5929172,390
176978.6138576,380
176978.6318088,370
176978.6527545,363
176978.6737142,354
176978.6916679,348
176978.7125996,342
176978.7305776,334
176978.7515044,321
176978.7724443,304
176978.7903945,284
176978.8108526,262
176978.831792,241
176978.8492712,221
176978.8702139,202
176978.8911669,185
176978.9086409,167
176978.9295745,152
176978.9505405,136
176978.9685038,123
176978.9894231,110
176979.0073829,101
176979.0283172,89
176979.0492797,80
176979.067212,70
176979.0881665,60
176979.1086379,52
176979.1266108,43
176979.1470482,35
176979.1650037,28
176979.1859389,18
176979.2069246,11
176979.2248499,5
176979.2457824,1
176979.2667259,0
176979.2846764,0
176979.3056279,0
176979.3235902,0
176979.3445665,0
176979.3647773,0
176979.3827179,0
176979.4031888,0
176979.4241396,0
176979.4420988,0
176979.4630358,0
176979.4839744,0
176979.5019772,0
176979.5228724,0
176979.5408309,0
176979.5617776,0
176979.5827393,0
176979.6006633,0
176979.621645,0
176979.6395634,13
176979.6605034,28
176979.6814565,53
176979.6993935,79
176979.7192238,102
176979.7401541,125
176979.7581035,146
176979.77904,166
176979.7999852,185
176979.8179286,203
176979.8388902,224
176979.8568588,245
176979.8778039,269
176979.8987222,293
176979.9161898,315
176979.9364738,336
176979.9574378,354
176979.9753465,371
176979.996299,385
176980.0172254,398
176980.0351768,411
176980.055637,422
176980.0765829,435
176980.0945304,445
176980.1154919,458
176980.1334264,467
176980.1543722,479
176980.175338,489
176980.1932688,499
176980.214213,507
176980.2321856,514
176980.253135,517
176980.2740568,520
176980.2920055,522
176980.3125103,522
176980.3334399,524
176980.3514255,525
176980.3723243,527
176980.3902989,530
176980.4112298,537
176980.4302915,548
176980.4489997,564
176980.4699255,581
176980.490883,592
176980.5088295,598
176980.5297706,597
176980.5507115,600
176980.568677,608
176980.5896089,618
