time_lsl,value
7024.203629457501,"{""mG"":[[-935,51,130],[-937,50,135],[-945,48,135],[-945,44,133],[-944,43,133],[-942,46,128],[-947,48,125],[-944,53,131],[-941,55,133],[-940,61,133],[-944,64,133],[-943,64,133],[-945,62,137],[-945,55,133],[-938,54,140],[-939,57,142],[-938,56,143],[-937,55,143]],""t_device"":1756822380.412809,""seq"":216,""range_g"":4,""fs"":50,""type"":""acc"",""n"":18,""device"":""H10""}"
7024.204275874501,"{""t_device"":1756822380.7728088,""type"":""acc"",""device"":""H10"",""range_g"":4,""fs"":50,""mG"":[[-942,48,142],[-941,46,137],[-942,44,130],[-939,45,127],[-939,47,131],[-937,48,135],[-938,51,138],[-939,54,140],[-939,60,139],[-942,61,140],[-941,60,140],[-940,61,139],[-938,60,142],[-938,61,141],[-942,60,142],[-944,58,137],[-944,54,130],[-942,53,133]],""n"":18,""seq"":217}"
7024.2517065414995,"{""label"":""baseline_start"",""packet_id"":2,""type"":""marker"",""t_device"":1756822380.4669089}"
7024.5940878325,"{""seq"":147,""t_device"":1756822380.802542,""uV"":[-16,-26,-45,-14,-36,-12,2,-24,-2,-31,-31,-9,-38,-14,-19,-36,-7,-38,-21,-9,-45,-33,2,238,532,484,197,-43,-60,-19,-86,-67,-43,-79,-45,-57,-60,-33,-60,-36,-40,-50,-16,-45,-28,-12,-33,2,-9,-2,28,0,28,31,14,45,16,33,45,12,38,16,2,16,-26,-4,-9,-28,2,-31,-19,0,-28],""type"":""ecg"",""fs"":130,""n"":73,""device"":""H10""}"
7024.8259208745,"{""type"":""hr"",""seq"":84,""bpm"":73,""t_device"":1756822381.041167,""device"":""H10""}"
7024.826439999499,"{""te"":1756822352.3053305,""type"":""rr"",""device"":""H10"",""t_device"":1756822381.041167,""ms"":814,""seq"":100}"
7024.9200442495,"{""seq"":219,""t_device"":1756822381.132055,""mG"":[[-943,57,130],[-942,57,126],[-939,53,127],[-937,53,136],[-937,57,143],[-941,59,138],[-940,62,132],[-941,60,136],[-944,58,137],[-943,57,135],[-940,56,136],[-936,62,136],[-938,62,141],[-939,57,142],[-940,50,142],[-940,46,139],[-941,42,134],[-947,43,135]],""range_g"":4,""type"":""acc"",""fs"":50,""n"":18,""device"":""H10""}"
7024.920755999499,"{""seq"":220,""mG"":[[-948,42,138],[-945,40,134],[-938,44,134],[-942,50,129],[-941,50,133],[-938,49,135],[-940,49,140],[-943,51,137],[-942,52,130],[-944,50,126],[-943,44,131],[-943,44,136],[-940,46,140],[-942,51,133],[-940,52,127],[-936,47,136],[-938,40,143],[-946,33,145]],""fs"":50,""type"":""acc"",""device"":""H10"",""n"":18,""range_g"":4,""t_device"":1756822381.492055}"
7025.196633292,"{""type"":""ecg"",""fs"":130,""n"":73,""t_device"":1756822381.404067,""uV"":[0,-14,-19,7,-26,-2,-2,-21,12,-19,-4,9,-28,2,-9,-16,9,-26,-2,-2,-24,7,-24,-12,7,-26,4,-12,-14,16,-21,7,9,-19,19,-4,-2,7,-26,12,2,4,45,0,9,7,-19,14,-12,-2,14,-28,4,-12,-24,9,-40,-33,79,334,561,375,55,-48,-48,-40,-84,-77,-40,-84,-55,-48,-77],""seq"":148,""device"":""H10""}"
7025.657103042,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822381.8532062,""range_g"":4,""seq"":222,""device"":""H10"",""mG"":[[-948,32,142],[-943,42,144],[-943,57,147],[-946,69,149],[-940,69,145],[-935,65,142],[-939,61,142],[-942,61,137],[-937,54,132],[-935,48,136],[-935,53,143],[-938,55,144],[-937,61,147],[-937,67,152],[-938,69,159],[-937,66,157],[-935,51,155],[-934,42,155]]}"
7025.658043542,"{""seq"":223,""t_device"":1756822382.213206,""mG"":[[-936,38,158],[-937,38,159],[-936,42,160],[-933,50,160],[-934,59,157],[-932,63,153],[-933,64,153],[-935,67,148],[-935,67,151],[-938,73,153],[-939,73,154],[-934,71,161],[-932,72,156],[-931,71,156],[-932,72,158],[-934,74,165],[-936,76,165],[-936,76,162]],""range_g"":4,""type"":""acc"",""fs"":50,""n"":18,""device"":""H10""}"
7025.725875833,"{""seq"":149,""fs"":130,""type"":""ecg"",""device"":""H10"",""n"":73,""uV"":[-36,-60,-57,-33,-60,-26,-36,-43,-9,-40,-14,-2,-28,7,-7,-2,19,-12,14,4,-4,19,-21,-9,-9,-52,-33,-57,-57,-38,-74,-55,-65,-77,-50,-79,-60,-60,-96,-65,-81,-89,-69,-96,-72,-79,-96,-72,-98,-79,-79,-115,-86,-108,-122,-105,-134,-113,-122,-139,-110,-142,-134,-120,-144,-122,-144,-149,-139,-175,-151,-149,-151],""t_device"":1756822381.940957}"
7025.8151903749995,"{""type"":""hr"",""seq"":85,""bpm"":73,""t_device"":1756822382.030652,""device"":""H10""}"
7025.815807625,"{""te"":1756822353.1313305,""type"":""rr"",""seq"":101,""t_device"":1756822382.030652,""device"":""H10"",""ms"":826}"
7026.2718039169995,"{""type"":""ecg"",""fs"":130,""n"":73,""t_device"":1756822382.482664,""uV"":[-118,-144,-137,-134,-168,-139,-151,-149,-130,-163,-139,-142,-158,-127,-156,-158,-139,-14,293,351,62,-163,-178,-139,-195,-207,-154,-190,-178,-146,-180,-161,-173,-171,-144,-171,-149,-142,-146,-118,-151,-139,-118,-134,-96,-108,-108,-74,-103,-96,-98,-110,-81,-113,-113,-113,-149,-130,-156,-173,-154,-183,-158,-154,-173,-137,-161,-151,-122,-149,-130,-139,-130],""seq"":150,""device"":""H10""}"
7026.386647875,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822382.6013489,""range_g"":4,""seq"":225,""device"":""H10"",""mG"":[[-935,74,162],[-934,73,160],[-934,67,159],[-933,65,159],[-936,63,162],[-935,67,162],[-935,71,160],[-935,78,156],[-936,75,152],[-934,73,153],[-934,72,154],[-937,77,158],[-938,76,158],[-935,71,154],[-930,67,163],[-935,72,155],[-933,70,153],[-934,72,157]]}"
7026.389215792,"{""seq"":226,""mG"":[[-936,72,160],[-936,70,158],[-938,67,151],[-937,66,155],[-937,65,158],[-933,60,159],[-932,58,161],[-933,56,158],[-932,55,156],[-928,56,157],[-927,57,155],[-931,52,146],[-937,56,151],[-939,63,162],[-939,70,169],[-937,67,168],[-935,66,163],[-931,68,156]],""fs"":50,""type"":""acc"",""device"":""H10"",""n"":18,""range_g"":4,""t_device"":1756822382.9613488}"
7026.8118095419995,"{""type"":""hr"",""seq"":86,""t_device"":1756822383.021082,""device"":""H10"",""bpm"":73}"
7026.8123372499995,"{""type"":""rr"",""seq"":102,""ms"":831,""t_device"":1756822383.021082,""device"":""H10"",""te"":1756822353.9623306}"
7026.896002417,"{""seq"":151,""t_device"":1756822383.11186,""uV"":[-101,-132,-101,-91,-115,-86,-108,-105,-91,-113,-79,-91,-98,-67,-98,-79,-69,-89,-60,-84,-77,-55,-84,-57,-72,-79,-45,-67,-38,-28,-48,-24,-52,-48,-28,-57,-31,-40,-45,-14,-50,-36,-24,-50,-36,-7,228,508,411,98,-74,-33,-12,-84,-48,-28,-62,-26,-38,-33,-9,-36,-4,-4,-12,16,-2,28,45,26,67,57,65],""type"":""ecg"",""fs"":130,""n"":73,""device"":""H10""}"
7027.047361542,"{""seq"":228,""t_device"":1756822383.261538,""mG"":[[-931,68,153],[-932,68,152],[-934,71,153],[-934,70,155],[-936,71,155],[-938,68,161],[-935,66,160],[-935,66,157],[-935,61,156],[-934,60,156],[-937,61,154],[-938,64,154],[-936,66,152],[-938,64,153],[-937,65,154],[-939,62,152],[-936,59,149],[-931,61,151]],""range_g"":4,""type"":""acc"",""fs"":50,""n"":18,""device"":""H10""}"
7027.047910374999,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822383.621538,""range_g"":4,""seq"":229,""device"":""H10"",""mG"":[[-934,69,155],[-938,72,152],[-936,72,151],[-937,74,153],[-939,73,154],[-941,72,150],[-937,72,148],[-934,76,148],[-935,73,151],[-936,73,153],[-937,73,152],[-936,70,152],[-937,70,150],[-936,70,150],[-937,73,151],[-939,72,149],[-936,71,148],[-934,71,153]]}"
7027.4094763329995,"{""seq"":152,""t_device"":1756822383.621767,""uV"":[93,69,96,93,81,110,84,96,103,77,103,77,69,86,48,67,60,48,74,45,62,74,48,79,62,62,89,60,86,84,69,98,72,84,91,62,93,77,72,96,67,89,86,74,103,79,96,118,93,122,110,113,144,118,142,137,115,144,122,144,166,137,156,134,125,146,115,139,146,139,178,156,168],""type"":""ecg"",""fs"":130,""n"":73,""device"":""H10""}"
7027.769575167,"{""seq"":231,""t_device"":1756822383.9823918,""mG"":[[-938,74,154],[-936,72,151],[-936,70,151],[-936,70,149],[-937,72,147],[-938,75,147],[-939,75,147],[-938,77,149],[-938,77,148],[-938,76,148],[-939,77,147],[-937,75,147],[-937,71,146],[-938,70,148],[-937,73,149],[-938,74,149],[-938,75,148],[-937,75,145]],""range_g"":4,""type"":""acc"",""fs"":50,""n"":18,""device"":""H10""}"
7027.7702993329995,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822384.3423917,""range_g"":4,""seq"":232,""device"":""H10"",""mG"":[[-936,74,148],[-942,76,147],[-941,76,147],[-937,70,146],[-936,73,150],[-938,75,148],[-938,73,143],[-933,75,139],[-934,77,146],[-942,77,148],[-942,74,146],[-938,74,146],[-938,72,148],[-938,76,147],[-938,76,147],[-935,77,147],[-935,76,147],[-937,74,147]]}"
7027.855309583,"{""type"":""hr"",""seq"":87,""bpm"":73,""t_device"":1756822384.0706449,""device"":""H10""}"
7027.8557129579995,"{""te"":1756822354.7973306,""type"":""rr"",""seq"":103,""t_device"":1756822384.0706449,""device"":""H10"",""ms"":835}"
7027.855888708,"{""type"":""rr"",""seq"":104,""ms"":804,""t_device"":1756822384.0706449,""device"":""H10"",""te"":1756822355.6013305}"
7027.951698833,"{""seq"":153,""t_device"":1756822384.162318,""uV"":[187,151,158,195,416,708,657,354,105,89,132,62,72,98,57,84,74,67,91,62,84,81,60,86,65,77,93,69,101,91,89,115,89,113,113,91,118,93,98,110,74,96,77,60,77,38,50,50,26,52,26,33,48,16,43,26,19,45,12,28,33,12,38,12,16,36,4,28,19,9,31,0,19],""type"":""ecg"",""fs"":130,""n"":73,""device"":""H10""}"
7028.490301625,"{""seq"":234,""t_device"":1756822384.702304,""mG"":[[-939,72,144],[-939,73,148],[-940,74,146],[-936,75,148],[-935,73,148],[-935,73,149],[-936,72,150],[-937,71,148],[-938,72,145],[-939,70,144],[-937,73,145],[-935,75,147],[-935,77,150],[-936,75,149],[-938,75,147],[-937,72,145],[-938,73,146],[-937,72,147]],""range_g"":4,""type"":""acc"",""fs"":50,""n"":18,""device"":""H10""}"
7028.490967083,"{""seq"":235,""mG"":[[-936,76,149],[-937,76,150],[-937,77,146],[-936,77,145],[-936,72,147],[-943,74,147],[-936,73,145],[-937,68,147],[-937,73,151],[-939,73,149],[-936,74,145],[-933,75,143],[-936,78,147],[-941,74,147],[-939,73,144],[-936,73,145],[-937,75,146],[-939,79,147]],""fs"":50,""type"":""acc"",""device"":""H10"",""n"":18,""range_g"":4,""t_device"":1756822385.0623038}"
7028.566879125,"{""type"":""ecg"",""fs"":130,""n"":73,""t_device"":1756822384.762786,""uV"":[24,-2,21,-2,0,14,-14,12,0,-12,14,-16,-4,-2,-19,16,2,7,19,-19,4,-7,-19,9,-21,-9,-4,-28,0,-21,-19,-14,-31,158,440,537,325,-9,-55,-9,-72,-57,-52,-55,-40,-62,-36,-43,-52,-19,-45,-28,-16,-40,-7,-24,-19,7,-16,12,12,4,40,14,31,43,19,45,26,21,40,0,14],""seq"":154,""device"":""H10""}"
7028.846020958001,"{""type"":""hr"",""seq"":88,""bpm"":73,""t_device"":1756822385.061142,""device"":""H10""}"
7028.846596208001,"{""te"":1756822356.3823304,""type"":""rr"",""seq"":105,""t_device"":1756822385.061142,""device"":""H10"",""ms"":781}"
7029.090771416,"{""seq"":155,""fs"":130,""type"":""ecg"",""device"":""H10"",""n"":73,""uV"":[2,-21,0,-31,-19,-9,-36,-9,-28,-31,-9,-43,-19,-21,-40,-12,-36,-26,-14,-40,-12,-26,-28,-7,-38,-16,-19,-38,-9,-38,-28,-16,-43,-16,-33,-36,-12,-45,-26,-28,-50,-21,-50,-43,-24,-43,-7,-16,-26,-12,-48,-28,-26,-43,-16,-40,-33,-21,-50,-21,-36,-52,-36,38,330,529,366,69,-84,-38,-43,-101,-55],""t_device"":1756822385.303467}"
7029.192703999999,"{""seq"":237,""mG"":[[-937,77,147],[-936,76,148],[-935,75,147],[-938,72,148],[-940,72,148],[-940,74,147],[-938,72,147],[-938,74,148],[-935,76,148],[-935,76,150],[-936,73,148],[-938,72,147],[-938,71,146],[-938,72,145],[-938,74,144],[-936,73,147],[-936,74,148],[-936,72,146]],""fs"":50,""type"":""acc"",""device"":""H10"",""n"":18,""range_g"":4,""t_device"":1756822385.39397}"
7029.193370333,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822385.75397,""range_g"":4,""seq"":238,""device"":""H10"",""mG"":[[-937,75,144],[-939,75,145],[-938,73,146],[-938,74,148],[-937,75,148],[-938,77,150],[-938,76,149],[-938,74,147],[-938,75,151],[-942,75,150],[-939,74,146],[-936,71,146],[-937,73,151],[-938,75,149],[-936,73,145],[-933,74,144],[-934,77,149],[-941,76,149]]}"
7029.659778375,"{""seq"":156,""t_device"":1756822385.8720589,""uV"":[-67,-84,-50,-72,-57,-52,-69,-40,-65,-52,-33,-60,-28,-36,-36,-4,-28,-7,-2,-24,9,-4,4,16,-14,14,2,-14,2,-38,-31,-36,-62,-36,-62,-60,-43,-77,-50,-60,-69,-43,-77,-60,-50,-69,-43,-65,-57,-38,-69,-45,-50,-62,-38,-69,-50,-43,-69,-45,-67,-62,-43,-77,-55,-57,-69,-48,-77,-57,-55,-86,-57],""type"":""ecg"",""fs"":130,""n"":73,""device"":""H10""}"
7029.805883875,"{""type"":""hr"",""seq"":89,""t_device"":1756822386.0204968,""device"":""H10"",""bpm"":73}"
7029.806240415999,"{""type"":""rr"",""seq"":106,""ms"":800,""t_device"":1756822386.0204968,""device"":""H10"",""te"":1756822357.1823304}"
7029.9088345830005,"{""seq"":240,""t_device"":1756822386.1129,""mG"":[[-938,71,149],[-938,68,150],[-937,73,148],[-938,73,147],[-937,73,150],[-937,74,150],[-936,74,150],[-936,71,148],[-937,74,149],[-940,73,148],[-935,71,147],[-937,72,151],[-937,73,153],[-935,72,153],[-935,71,151],[-935,69,151],[-937,68,150],[-936,70,151]],""range_g"":4,""type"":""acc"",""fs"":50,""n"":18,""device"":""H10""}"
7029.909346208,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822386.4729,""range_g"":4,""seq"":241,""device"":""H10"",""mG"":[[-938,72,151],[-937,69,151],[-936,70,153],[-935,71,151],[-934,72,150],[-935,70,152],[-936,69,152],[-936,69,152],[-935,70,151],[-937,71,151],[-936,73,150],[-936,72,153],[-935,71,155],[-940,74,154],[-937,69,153],[-933,64,153],[-934,67,157],[-938,70,149]]}"
7030.201166166,"{""seq"":157,""t_device"":1756822386.412626,""uV"":[-74,-69,-38,-55,-31,-52,-81,-55,-84,-77,-74,-96,-69,-93,-91,-72,-105,-89,-115,-93,146,373,334,21,-173,-105,-132,-185,-161,-185,-173,-175,-183,-158,-187,-163,-151,-178,-144,-161,-161,-132,-163,-134,-132,-144,-110,-132,-113,-93,-115,-86,-101,-103,-74,-105,-89,-93,-118,-105,-144,-132,-118,-151,-120,-130,-134,-108,-132,-105,-108,-122,-89],""type"":""ecg"",""fs"":130,""n"":73,""device"":""H10""}"
7030.6262953959995,"{""seq"":243,""t_device"":1756822386.837105,""mG"":[[-935,72,151],[-934,73,156],[-936,72,157],[-936,70,152],[-935,69,150],[-934,70,150],[-932,71,151],[-933,72,150],[-933,68,149],[-935,71,149],[-937,71,148],[-937,70,152],[-937,74,155],[-939,73,151],[-935,71,150],[-936,73,153],[-936,75,152],[-937,72,152]],""range_g"":4,""type"":""acc"",""fs"":50,""n"":18,""device"":""H10""}"
7030.626995271001,"{""seq"":244,""mG"":[[-934,72,151],[-935,71,152],[-935,70,152],[-937,71,152],[-938,74,151],[-937,72,150],[-938,73,149],[-938,74,148],[-937,72,149],[-936,73,151],[-936,73,152],[-937,75,153],[-937,75,153],[-936,78,151],[-936,77,149],[-936,76,151],[-938,77,154],[-942,78,150]],""fs"":50,""type"":""acc"",""device"":""H10"",""n"":18,""range_g"":4,""t_device"":1756822387.197105}"
7030.737092271,"{""type"":""ecg"",""fs"":130,""n"":73,""t_device"":1756822386.951805,""uV"":[-110,-96,-81,-108,-72,-81,-86,-60,-84,-62,-62,-79,-43,-67,-60,-45,-69,-38,-48,-55,-26,-55,-36,-31,-45,-14,-40,-36,-19,-43,-12,-9,-4,21,-16,-2,0,-19,14,-7,0,19,-9,14,7,0,19,-26,45,286,527,510,161,-26,16,-12,-26,-21,-16,4,-14,19,24,7,45,31,43,67,38,65,60,55,84],""seq"":158,""device"":""H10""}"
7030.783866686999,"{""t2_ph"":1756822386.9920979,""t1_ph"":1756822386.9920812,""t0_pc"":1756822387.2941282,""type"":""pong"",""device"":""H10""}"
7030.843063937,"{""type"":""hr"",""seq"":90,""bpm"":74,""t_device"":1756822387.0401201,""device"":""H10""}"
7030.843597187,"{""te"":1756822357.9693303,""type"":""rr"",""seq"":107,""t_device"":1756822387.0401201,""device"":""H10"",""ms"":787}"
7031.308951646,"{""seq"":159,""fs"":130,""type"":""ecg"",""device"":""H10"",""n"":73,""uV"":[57,79,89,65,93,77,81,98,67,89,77,62,84,48,52,50,16,38,12,9,26,-4,16,9,-2,24,-4,7,14,-9,19,0,0,21,-9,12,7,-4,21,-9,4,14,-16,7,-9,-9,7,-26,0,-2,-21,4,-21,-7,0,-26,4,-16,-24,2,-28,-12,-14,-19,19,-4,4,4,-26,0,-16,-19,4],""t_device"":1756822387.522256}"
7031.335936478999,"{""seq"":246,""mG"":[[-937,73,145],[-935,73,150],[-938,78,151],[-940,74,146],[-934,75,143],[-933,79,147],[-939,80,150],[-943,78,148],[-939,74,148],[-937,75,152],[-938,75,150],[-940,75,150],[-938,76,149],[-937,76,148],[-937,76,147],[-938,73,145],[-940,78,149],[-940,75,146]],""fs"":50,""type"":""acc"",""device"":""H10"",""n"":18,""range_g"":4,""t_device"":1756822387.551429}"
7031.336536520999,"{""seq"":247,""t_device"":1756822387.911429,""mG"":[[-936,75,148],[-937,77,148],[-938,76,146],[-938,76,148],[-938,72,148],[-938,75,147],[-937,75,144],[-938,76,146],[-937,76,146],[-937,77,149],[-937,75,148],[-936,76,149],[-937,75,147],[-939,75,146],[-938,74,147],[-938,75,148],[-935,75,148],[-937,76,147]],""range_g"":4,""type"":""acc"",""fs"":50,""n"":18,""device"":""H10""}"
7031.817821811999,"{""type"":""hr"",""seq"":91,""t_device"":1756822388.0310822,""device"":""H10"",""bpm"":74}"
7031.818456479001,"{""type"":""rr"",""seq"":108,""ms"":794,""t_device"":1756822388.0310822,""device"":""H10"",""te"":1756822358.7633302}"
7031.818739687,"{""te"":1756822359.5493302,""type"":""rr"",""seq"":109,""t_device"":1756822388.0310822,""device"":""H10"",""ms"":786}"
7031.9060571869995,"{""seq"":160,""fs"":130,""type"":""ecg"",""device"":""H10"",""n"":73,""uV"":[-28,-7,-12,-28,0,-31,-36,-33,31,322,534,426,110,-84,-28,-40,-96,-50,-65,-67,-50,-69,-40,-55,-55,-28,-57,-33,-28,-43,-12,-31,-19,-2,-24,9,-2,-2,26,-2,19,24,4,36,9,14,24,-12,2,-16,-28,-7,-38,-19,-16,-38,-9,-31,-26,-9,-36,-9,-21,-28,-2,-33,-14,-9,-33,-4,-26,-21,-4],""t_device"":1756822388.121448}"
7032.0274560205,"{""seq"":249,""mG"":[[-938,77,148],[-936,78,146],[-937,76,146],[-938,77,150],[-942,77,146],[-936,71,145],[-938,70,148],[-938,74,151],[-938,73,147],[-934,74,142],[-933,78,145],[-941,79,148],[-943,73,147],[-939,72,145],[-939,74,146],[-937,75,147],[-938,78,147],[-936,78,149]],""fs"":50,""type"":""acc"",""device"":""H10"",""n"":18,""range_g"":4,""t_device"":1756822388.2416701}"
7032.0280676035,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822388.60167,""range_g"":4,""seq"":250,""device"":""H10"",""mG"":[[-936,76,148],[-938,77,145],[-938,77,144],[-940,79,146],[-938,78,146],[-936,77,149],[-936,77,152],[-935,77,149],[-936,75,149],[-937,74,149],[-939,73,147],[-939,75,146],[-938,75,146],[-936,77,149],[-937,77,148],[-937,76,148],[-937,75,147],[-938,75,145]]}"
7032.4527646455,"{""seq"":161,""t_device"":1756822388.662121,""uV"":[-31,-4,-19,-28,-2,-33,-16,-9,-33,-4,-28,-24,-7,-40,-19,-24,-33,-9,-38,-19,-14,-40,-14,-38,-33,-7,-26,4,-9,-31,-12,-43,-24,-16,-43,-14,-38,-36,-19,-50,-21,-38,-62,62,305,537,421,67,-57,-48,-60,-69,-81,-52,-69,-77,-43,-74,-55,-40,-67,-36,-48,-43,-21,-48,-19,-19,-31,2,-19,-2,12],""type"":""ecg"",""fs"":130,""n"":73,""device"":""H10""}"
7032.7537420625,"{""seq"":252,""t_device"":1756822388.96401,""mG"":[[-937,74,145],[-937,74,146],[-938,73,147],[-937,74,148],[-938,77,148],[-938,78,149],[-938,79,149],[-937,78,145],[-936,73,148],[-939,75,150],[-942,75,145],[-937,69,144],[-937,70,148],[-938,76,151],[-939,76,146],[-935,77,142],[-933,79,144],[-940,79,147]],""range_g"":4,""type"":""acc"",""fs"":50,""n"":18,""device"":""H10""}"
7032.7545720625,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822389.32401,""range_g"":4,""seq"":253,""device"":""H10"",""mG"":[[-941,73,145],[-939,71,145],[-939,72,146],[-940,75,146],[-938,78,147],[-936,76,148],[-936,73,148],[-938,71,147],[-941,73,149],[-945,77,151],[-944,79,148],[-939,79,150],[-938,80,150],[-936,77,150],[-935,77,149],[-938,76,148],[-937,74,148],[-938,74,147]]}"
7032.8118040205,"{""type"":""hr"",""seq"":92,""t_device"":1756822389.020469,""device"":""H10"",""bpm"":74}"
7032.812357937501,"{""type"":""rr"",""seq"":110,""ms"":784,""t_device"":1756822389.020469,""device"":""H10"",""te"":1756822360.3333302}"
7033.0395056875,"{""seq"":162,""t_device"":1756822389.23277,""uV"":[-12,19,4,4,26,-2,16,7,-12,9,-31,-24,-16,-48,-24,-38,-40,-16,-50,-28,-28,-45,-24,-52,-36,-21,-50,-21,-36,-40,-16,-45,-21,-24,-43,-12,-38,-28,-16,-45,-19,-33,-40,-21,-52,-33,-36,-57,-31,-57,-50,-33,-60,-36,-52,-55,-26,-57,-45,-45,-62,-26,-40,-24,-9,-55,-40,-50,-52,-33,-65,-43,-38],""type"":""ecg"",""fs"":130,""n"":73,""device"":""H10""}"
7033.4722098125,"{""seq"":255,""t_device"":1756822389.683572,""mG"":[[-938,74,147],[-938,76,150],[-938,79,151],[-938,80,152],[-938,82,149],[-938,81,149],[-937,79,149],[-937,78,148],[-935,75,148],[-935,75,150],[-937,75,152],[-937,77,151],[-936,81,150],[-935,79,148],[-936,75,150],[-935,74,151],[-941,71,152],[-938,66,152]],""range_g"":4,""type"":""acc"",""fs"":50,""n"":18,""device"":""H10""}"
7033.473073312501,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822390.043572,""range_g"":4,""seq"":256,""device"":""H10"",""mG"":[[-936,60,149],[-934,63,153],[-937,65,149],[-935,66,147],[-933,70,151],[-936,73,156],[-941,71,153],[-939,69,150],[-937,67,150],[-937,70,152],[-936,71,154],[-935,72,156],[-936,72,156],[-936,71,153],[-935,70,153],[-934,70,157],[-938,69,154],[-935,68,152]]}"
7033.5568927705,"{""seq"":163,""fs"":130,""type"":""ecg"",""device"":""H10"",""n"":73,""uV"":[-62,-33,-57,-52,-40,-84,-9,199,450,436,84,-89,-55,-77,-93,-105,-89,-79,-103,-77,-91,-91,-60,-98,-79,-62,-79,-50,-69,-57,-33,-62,-38,-40,-45,-16,-48,-28,-21,-43,-12,-40,-45,-26,-62,-50,-69,-91,-69,-103,-93,-89,-118,-93,-120,-118,-98,-130,-105,-120,-137,-103,-132,-120,-113,-137,-103,-125,-125,-101,-132,-110,-115],""t_device"":1756822389.7713661}"
7033.8598661035,"{""te"":1756822361.14633,""type"":""rr"",""seq"":111,""t_device"":1756822390.039799,""device"":""H10"",""ms"":813}"
7034.1258302285005,"{""type"":""ecg"",""fs"":130,""n"":73,""t_device"":1756822390.341851,""uV"":[-127,-101,-130,-110,-101,-127,-96,-115,-118,-91,-122,-96,-93,-108,-79,-103,-86,-77,-101,-67,-84,-81,-55,-77,-45,-55,-79,-52,-79,-65,-52,-81,-52,-69,-69,-45,-77,-52,-65,-79,91,349,481,248,-67,-65,-40,-86,-67,-74,-57,-62,-67,-31,-52,-33,-19,-43,-7,-12,-12,14,-7,24,36,28,74,60,81,108,84,110,98],""seq"":164,""device"":""H10""}"
7034.1857197705,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822390.401356,""range_g"":4,""seq"":258,""device"":""H10"",""mG"":[[-932,69,156],[-935,72,157],[-934,71,157],[-933,67,154],[-932,66,151],[-933,66,151],[-932,70,151],[-933,67,149],[-933,71,151],[-935,72,152],[-936,72,154],[-938,71,154],[-938,71,153],[-937,72,152],[-935,72,151],[-935,70,150],[-936,72,151],[-936,73,151]]}"
7034.187288187501,"{""seq"":259,""t_device"":1756822390.7613559,""mG"":[[-937,72,150],[-936,73,151],[-936,72,152],[-937,75,155],[-941,75,150],[-937,69,148],[-933,69,153],[-937,73,153],[-937,73,149],[-934,72,148],[-933,75,151],[-938,78,151],[-941,74,147],[-938,75,147],[-936,72,149],[-939,72,149],[-938,73,150],[-937,76,150]],""range_g"":4,""type"":""acc"",""fs"":50,""n"":18,""device"":""H10""}"
7034.667135125,"{""seq"":165,""fs"":130,""type"":""ecg"",""device"":""H10"",""n"":73,""uV"":[93,118,81,98,93,65,81,45,45,52,14,40,28,24,45,14,33,33,9,40,19,24,38,9,38,26,19,43,12,26,28,9,38,12,14,33,4,28,19,7,31,2,21,24,0,28,2,7,26,-4,19,7,-7,16,-16,0,2,-24,12,2,14,31,-9,12,0,-12,14,-16,-2,2,-24,7,-12],""t_device"":1756822390.882063}"
7034.835554165999,"{""type"":""hr"",""seq"":94,""t_device"":1756822391.030544,""device"":""H10"",""bpm"":75}"
7034.8357805,"{""type"":""rr"",""seq"":112,""ms"":830,""t_device"":1756822391.030544,""device"":""H10"",""te"":1756822361.97633}"
7034.89720225,"{""seq"":261,""mG"":[[-936,77,149],[-937,75,149],[-936,76,149],[-939,78,149],[-942,75,148],[-936,73,148],[-935,75,149],[-937,76,151],[-939,75,151],[-937,76,149],[-937,73,149],[-939,73,146],[-939,74,146],[-939,74,145],[-938,76,148],[-938,74,149],[-936,73,146],[-937,75,146]],""fs"":50,""type"":""acc"",""device"":""H10"",""n"":18,""range_g"":4,""t_device"":1756822391.091199}"
7034.897863290999,"{""seq"":262,""t_device"":1756822391.4511988,""mG"":[[-938,74,146],[-939,73,148],[-938,76,146],[-937,74,147],[-937,74,146],[-938,75,148],[-939,77,147],[-937,78,145],[-935,77,146],[-937,77,147],[-942,76,148],[-937,74,144],[-937,70,146],[-937,73,150],[-938,76,147],[-937,75,144],[-932,75,142],[-937,80,146]],""range_g"":4,""type"":""acc"",""fs"":50,""n"":18,""device"":""H10""}"
