time_lsl,ch1,ch2,ch3,ch4
567030.5741603525,398454.0,429613.0,443676.0,174468.0
567030.5924862445,398150.0,429272.0,443353.0,174407.0
567030.6108121366,397970.0,428911.0,443041.0,174461.0
567030.6291380287,397791.0,428747.0,442884.0,174412.0
567030.6474639208,397723.0,428678.0,442797.0,174439.0
567030.6657898128,397810.0,428744.0,442845.0,174418.0
567030.6841157048,397872.0,428919.0,442971.0,174452.0
567030.7024415969,397937.0,428969.0,443064.0,174435.0
567030.7207674889,398035.0,429082.0,443178.0,174379.0
567030.7390933811,398158.0,429256.0,443323.0,174437.0
567030.7574192731,398232.0,429323.0,443400.0,174443.0
567030.7757451652,398359.0,429516.0,443608.0,174450.0
567030.7940710572,398441.0,429646.0,443691.0,174443.0
567030.8123969493,398582.0,429848.0,443904.0,174435.0
567030.8307228413,398712.0,429983.0,444082.0,174458.0
567030.8490487335,398897.0,430257.0,444312.0,174419.0
567030.8673746255,399076.0,430444.0,444583.0,174420.0
567030.8857005176,399221.0,430718.0,444730.0,174435.0
567030.9040264096,399396.0,430978.0,444960.0,174434.0
567030.9223523017,399576.0,431146.0,445213.0,174442.0
567030.9406781937,399776.0,431487.0,445544.0,174471.0
567030.9590040859,399940.0,431715.0,445702.0,174488.0
567030.9773299779,400100.0,431951.0,445947.0,174417.0
567030.99565587,400298.0,432242.0,446174.0,174386.0
567031.013981762,400475.0,432506.0,446493.0,174472.0
567031.032307654,400729.0,432803.0,446745.0,174526.0
567031.0506335461,400930.0,432970.0,446935.0,174504.0
567031.0689594382,401092.0,433262.0,447227.0,174508.0
567031.0872853303,401278.0,433525.0,447487.0,174529.0
567031.1056112223,401420.0,433724.0,447686.0,174500.0
567031.1239371144,401670.0,433982.0,447929.0,174503.0
567031.1422630064,401744.0,434193.0,448059.0,174460.0
567031.1605888985,401985.0,434471.0,448387.0,174443.0
567031.1789147906,402198.0,434827.0,448628.0,174472.0
567031.1972406827,402406.0,435034.0,448937.0,174472.0
567031.2155665747,402534.0,435202.0,449103.0,174490.0
567031.2338924668,402461.0,435173.0,449010.0,174451.0
567031.2522183588,402204.0,434820.0,448626.0,174458.0
567031.2705442508,401733.0,434229.0,448087.0,174453.0
567031.288870143,401306.0,433599.0,447502.0,174472.0
567031.307196035,400847.0,432949.0,446817.0,174474.0
567031.3255219271,400295.0,432346.0,446205.0,174474.0
567031.3438478191,399928.0,431771.0,445745.0,174473.0
567031.3621737112,399423.0,431184.0,445197.0,174456.0
567031.3804996033,398964.0,430569.0,444627.0,174440.0
567031.3988254954,398609.0,430057.0,444144.0,174387.0
567031.4171513874,398273.0,429582.0,443756.0,174419.0
567031.4354772795,398039.0,429264.0,443486.0,174419.0
567031.4538031715,397909.0,429037.0,443274.0,174436.0
567031.4721290636,397835.0,429012.0,443236.0,174455.0
567031.4904549557,397687.0,428937.0,443188.0,174397.0
567031.5087808478,397775.0,428956.0,443223.0,174437.0
567031.5271067398,397931.0,428985.0,443365.0,174495.0
567031.5454326319,397967.0,429050.0,443439.0,174423.0
567031.5637585239,398020.0,429098.0,443509.0,174424.0
567031.582084416,398106.0,429235.0,443613.0,174474.0
567031.6004103081,398119.0,429258.0,443637.0,174401.0
567031.6187362002,398180.0,429368.0,443795.0,174401.0
567031.6370620922,398336.0,429542.0,443903.0,174459.0
567031.6553879842,398560.0,429686.0,444114.0,174483.0
567031.6737138763,398637.0,429881.0,444239.0,174499.0
567031.6920397683,398786.0,430079.0,444469.0,174489.0
567031.7103656605,398849.0,430285.0,444639.0,174466.0
567031.7286915525,399045.0,430470.0,444799.0,174427.0
567031.7470174446,399235.0,430761.0,445062.0,174486.0
567031.7653433366,399402.0,430995.0,445265.0,174423.0
567031.7836692287,399598.0,431272.0,445547.0,174459.0
567031.8019951207,399694.0,431451.0,445702.0,174363.0
567031.8203210129,399916.0,431777.0,446020.0,174470.0
567031.8386469049,400162.0,432091.0,446296.0,174502.0
567031.856972797,400376.0,432304.0,446532.0,174456.0
567031.875298689,400542.0,432532.0,446731.0,174485.0
567031.893624581,400727.0,432770.0,447014.0,174442.0
567031.9119504731,400920.0,433020.0,447209.0,174396.0
567031.9302763653,401037.0,433210.0,447393.0,174425.0
567031.9486022573,401270.0,433513.0,447669.0,174440.0
567031.9669281493,401481.0,433753.0,448000.0,174482.0
567031.9852540414,401639.0,434012.0,448203.0,174495.0
567032.0035799334,401848.0,434241.0,448446.0,174507.0
567032.0219058255,401942.0,434379.0,448509.0,174580.0
567032.0402317176,401800.0,434169.0,448278.0,174640.0
567032.0585576097,401421.0,433605.0,447810.0,174654.0
567032.0768835017,400957.0,432993.0,447234.0,174607.0
567032.0952093938,400457.0,432366.0,446619.0,174679.0
567032.1135352858,399915.0,431691.0,445932.0,174622.0
567032.1318611779,399412.0,431070.0,445369.0,174591.0
567032.15018707,398985.0,430411.0,444824.0,174659.0
567032.1685129621,398533.0,429808.0,444264.0,174608.0
567032.1868388541,398149.0,429283.0,443857.0,174596.0
567032.2051647461,397713.0,428682.0,443369.0,174530.0
567032.2234906382,397460.0,428303.0,443059.0,174507.0
567032.2418165304,397208.0,428055.0,442731.0,174486.0
567032.2601424224,397141.0,427907.0,442574.0,174461.0
567032.2784683144,397068.0,427869.0,442517.0,174429.0
567032.2967942065,397198.0,427925.0,442679.0,174496.0
567032.3151200985,397215.0,427930.0,442670.0,174466.0
567032.3334459906,397324.0,428038.0,442737.0,174494.0
567032.3517718827,397381.0,428051.0,442871.0,174513.0
567032.3700977748,397377.0,428016.0,442848.0,174507.0
567032.3884236668,397490.0,428112.0,442934.0,174507.0
567032.4067495589,397481.0,428218.0,443005.0,174469.0
567032.4250754509,397517.0,428362.0,443138.0,174504.0
567032.443401343,397615.0,428439.0,443257.0,174469.0
567032.4617272351,397694.0,428555.0,443383.0,174454.0
567032.4800531272,397893.0,428742.0,443552.0,174496.0
567032.4983790192,397916.0,428868.0,443703.0,174459.0
567032.5167049112,398057.0,429006.0,443903.0,174478.0
567032.5350308033,398240.0,429254.0,444074.0,174525.0
567032.5533566953,398351.0,429443.0,444280.0,174487.0
567032.5716825875,398562.0,429566.0,444472.0,174453.0
567032.5900084795,398639.0,429807.0,444639.0,174459.0
567032.6083343716,398778.0,430018.0,444850.0,174443.0
567032.6266602636,398882.0,430207.0,445010.0,174481.0
567032.6449861557,399092.0,430365.0,445213.0,174509.0
567032.6633120477,399223.0,430591.0,445429.0,174457.0
567032.6816379399,399334.0,430732.0,445596.0,174447.0
567032.6999638319,399507.0,430882.0,445750.0,174457.0
567032.718289724,399615.0,431056.0,445935.0,174477.0
567032.736615616,399760.0,431266.0,446124.0,174455.0
567032.754941508,399952.0,431514.0,446403.0,174451.0
567032.7732674001,400084.0,431702.0,446640.0,174482.0
567032.7915932923,400258.0,431947.0,446845.0,174465.0
567032.8099191843,400338.0,432167.0,446997.0,174451.0
567032.8282450764,400454.0,432115.0,446983.0,174550.0
567032.8465709684,400213.0,431762.0,446687.0,174452.0
567032.8648968604,399826.0,431273.0,446231.0,174507.0
567032.8832227525,399336.0,430590.0,445610.0,174476.0
567032.9015486446,398841.0,429920.0,444941.0,174500.0
567032.9198745367,398328.0,429228.0,444314.0,174462.0
567032.9382004287,397829.0,428641.0,443771.0,174484.0
567032.9565263208,397382.0,428054.0,443162.0,174442.0
567032.9748522128,396915.0,427453.0,442606.0,174461.0
567032.993178105,396570.0,426961.0,442101.0,174519.0
567033.011503997,396169.0,426421.0,441658.0,174505.0
567033.0298298891,395935.0,426021.0,441343.0,174455.0
567033.0481557811,395748.0,425787.0,441096.0,174441.0
567033.0664816732,395641.0,425678.0,441028.0,174460.0
567033.0848075652,395659.0,425726.0,441048.0,174477.0
567033.1031334574,395647.0,425653.0,441070.0,174425.0
567033.1214593494,395668.0,425683.0,441104.0,174524.0
567033.1397852415,395669.0,425614.0,441137.0,174466.0
567033.1581111335,395758.0,425696.0,441182.0,174505.0
567033.1764370255,395778.0,425761.0,441208.0,174468.0
567033.1947629176,395846.0,425829.0,441272.0,174467.0
567033.2130888097,395809.0,425858.0,441328.0,174386.0
567033.2314147018,395882.0,425938.0,441406.0,174395.0
567033.2497405938,395995.0,426109.0,441601.0,174434.0
567033.2680664859,396178.0,426326.0,441768.0,174496.0
567033.2863923779,396264.0,426461.0,441852.0,174426.0
567033.30471827,396374.0,426541.0,441995.0,174447.0
567033.3230441621,396418.0,426702.0,442168.0,174389.0
567033.3413700542,396499.0,426840.0,442326.0,174427.0
567033.3596959462,396625.0,427028.0,442530.0,174457.0
567033.3780218383,396683.0,427072.0,442589.0,174416.0
567033.3963477303,396873.0,427334.0,442812.0,174484.0
567033.4146736223,397005.0,427451.0,442933.0,174462.0
567033.4329995145,397147.0,427671.0,443133.0,174437.0
567033.4513254066,397311.0,427899.0,443329.0,174452.0
567033.4696512986,397417.0,428051.0,443503.0,174482.0
567033.4879771906,397609.0,428345.0,443739.0,174434.0
567033.5063030827,397724.0,428518.0,443884.0,174385.0
567033.5246289747,397886.0,428806.0,444097.0,174416.0
567033.5429548669,397995.0,428932.0,444278.0,174404.0
567033.5612807589,397953.0,428819.0,444224.0,174395.0
567033.579606651,397650.0,428463.0,443917.0,174393.0
567033.597932543,397323.0,428013.0,443407.0,174437.0
567033.6162584351,396851.0,427457.0,442817.0,174438.0
567033.6345843271,396425.0,426883.0,442266.0,174423.0
567033.6529102193,396030.0,426289.0,441711.0,174417.0
567033.6712361113,395704.0,425803.0,441265.0,174442.0
567033.6895620034,395305.0,425307.0,440802.0,174489.0
567033.7078878954,394981.0,424911.0,440363.0,174473.0
567033.7262137874,394704.0,424550.0,440028.0,174474.0
567033.7445396795,394426.0,424186.0,439619.0,174392.0
567033.7628655717,394297.0,424041.0,439554.0,174426.0
567033.7811914637,394323.0,423986.0,439531.0,174464.0
567033.7995173557,394304.0,424016.0,439574.0,174435.0
567033.8178432478,394328.0,424111.0,439633.0,174422.0
567033.8361691398,394379.0,424211.0,439723.0,174415.0
567033.854495032,394426.0,424272.0,439828.0,174380.0
567033.872820924,394572.0,424427.0,439935.0,174393.0
567033.8911468161,394695.0,424590.0,440088.0,174407.0
567033.9094727081,394789.0,424703.0,440239.0,174418.0
567033.9277986002,394851.0,424862.0,440354.0,174408.0
567033.9461244922,394989.0,425072.0,440554.0,174413.0
567033.9644503844,395154.0,425231.0,440678.0,174450.0
567033.9827762764,395253.0,425441.0,440811.0,174432.0
567034.0011021685,395420.0,425671.0,441034.0,174460.0
567034.0194280605,395646.0,425954.0,441300.0,174474.0
567034.0377539526,395802.0,426177.0,441499.0,174398.0
567034.0560798446,395997.0,426391.0,441729.0,174425.0
567034.0744057368,396166.0,426639.0,441938.0,174386.0
567034.0927316288,396337.0,426925.0,442251.0,174464.0
567034.1110575208,396536.0,427151.0,442510.0,174468.0
567034.1293834129,396740.0,427408.0,442767.0,174472.0
567034.1477093049,396904.0,427621.0,442983.0,174437.0
567034.166035197,397120.0,427959.0,443179.0,174438.0
567034.1843610891,397303.0,428231.0,443399.0,174471.0
567034.2026869812,397460.0,428431.0,443685.0,174437.0
567034.2210128732,397662.0,428655.0,443920.0,174454.0
567034.2393387653,397813.0,428926.0,444139.0,174491.0
567034.2576646573,397988.0,429196.0,444475.0,174529.0
567034.2759905494,398212.0,429541.0,444699.0,174460.0
567034.2943164415,398439.0,429813.0,444964.0,174421.0
567034.3126423336,398517.0,429911.0,445037.0,174458.0
567034.3309682256,398414.0,429796.0,444936.0,174488.0
567034.3492941177,398096.0,429384.0,444524.0,174510.0
567034.3676200097,397619.0,428859.0,443888.0,174475.0
567034.3859459017,397228.0,428226.0,443358.0,174555.0
567034.4042717939,396675.0,427591.0,442776.0,174502.0
567034.422597686,396189.0,426934.0,442120.0,174471.0
567034.440923578,395732.0,426310.0,441514.0,174475.0
567034.45924947,395284.0,425721.0,440952.0,174449.0
567034.4775753621,394929.0,425268.0,440531.0,174486.0
567034.4959012541,394582.0,424774.0,440067.0,174483.0
567034.5142271463,394264.0,424401.0,439730.0,174483.0
567034.5325530383,394059.0,424179.0,439504.0,174452.0
567034.5508789304,394030.0,424089.0,439459.0,174440.0
567034.5692048224,394010.0,424114.0,439471.0,174434.0
567034.5875307145,394121.0,424192.0,439615.0,174474.0
567034.6058566066,394169.0,424271.0,439656.0,174452.0
567034.6241824987,394301.0,424488.0,439754.0,174470.0
567034.6425083907,394390.0,424573.0,439911.0,174418.0
567034.6608342828,394521.0,424717.0,440022.0,174499.0
567034.6791601748,394689.0,424904.0,440252.0,174474.0
567034.6974860668,394747.0,425083.0,440354.0,174442.0
567034.715811959,394906.0,425304.0,440596.0,174439.0
567034.734137851,395086.0,425552.0,440877.0,174533.0
567034.7524637431,395296.0,425778.0,441042.0,174482.0
567034.7707896351,395429.0,426056.0,441261.0,174490.0
567034.7891155272,395630.0,426231.0,441427.0,174448.0
567034.8074414192,395830.0,426560.0,441742.0,174509.0
567034.8257673114,396027.0,426835.0,441969.0,174499.0
567034.8440932034,396217.0,427094.0,442229.0,174489.0
567034.8624190955,396416.0,427269.0,442498.0,174449.0
567034.8807449875,396591.0,427599.0,442779.0,174417.0
567034.8990708796,396789.0,427872.0,443070.0,174470.0
567034.9173967716,396953.0,428115.0,443349.0,174442.0
567034.9357226638,397174.0,428372.0,443539.0,174479.0
567034.9540485558,397332.0,428646.0,443810.0,174482.0
567034.9723744479,397523.0,428932.0,444027.0,174485.0
567034.9907003399,397717.0,429221.0,444335.0,174441.0
567035.009026232,397903.0,429497.0,444612.0,174451.0
567035.027352124,398144.0,429756.0,444878.0,174425.0
567035.0456780161,398327.0,430011.0,445092.0,174401.0
567035.0640039082,398549.0,430372.0,445401.0,174414.0
567035.0823298002,398653.0,430534.0,445560.0,174387.0
567035.1006556923,398612.0,430411.0,445501.0,174491.0
567035.1189815843,398294.0,430086.0,445123.0,174496.0
567035.1373074764,397901.0,429574.0,444568.0,174526.0
567035.1556333685,397369.0,428907.0,443941.0,174366.0
567035.1739592606,396832.0,428263.0,443347.0,174420.0
567035.1922851526,396390.0,427572.0,442735.0,174509.0
567035.2106110447,395834.0,426906.0,442075.0,174490.0
567035.2289369367,395402.0,426276.0,441484.0,174468.0
567035.2472628288,394946.0,425782.0,440982.0,174464.0
567035.2655887209,394543.0,425211.0,440491.0,174430.0
567035.283914613,394251.0,424900.0,440131.0,174486.0
567035.302240505,394063.0,424546.0,439862.0,174427.0
567035.320566397,393958.0,424426.0,439769.0,174453.0
567035.3388922891,393905.0,424389.0,439708.0,174404.0
567035.3572181811,393963.0,424502.0,439857.0,174442.0
567035.3755440733,394079.0,424603.0,439959.0,174425.0
567035.3938699653,394153.0,424719.0,440037.0,174403.0
567035.4121958574,394294.0,424875.0,440273.0,174473.0
567035.4305217494,394387.0,424983.0,440367.0,174437.0
567035.4488476415,394560.0,425156.0,440548.0,174462.0
567035.4671735336,394687.0,425336.0,440701.0,174443.0
567035.4854994257,394898.0,425591.0,440858.0,174459.0
567035.5038253177,395024.0,425762.0,441066.0,174444.0
567035.5221512098,395190.0,426067.0,441360.0,174469.0
567035.5404771018,395304.0,426218.0,441554.0,174390.0
567035.5588029939,395502.0,426600.0,441803.0,174404.0
567035.577128886,395651.0,426849.0,442069.0,174442.0
567035.595454778,395962.0,427133.0,442345.0,174412.0
567035.6137806701,396174.0,427383.0,442612.0,174487.0
567035.6321065621,396347.0,427668.0,442888.0,174443.0
567035.6504324542,396524.0,427933.0,443132.0,174451.0
567035.6687583462,396768.0,428309.0,443467.0,174432.0
567035.6870842384,397012.0,428582.0,443773.0,174485.0
567035.7054101304,397172.0,428900.0,444055.0,174505.0
567035.7237360225,397404.0,429221.0,444373.0,174532.0
567035.7420619145,397552.0,429433.0,444599.0,174477.0
567035.7603878066,397800.0,429699.0,444820.0,174427.0
567035.7787136986,398058.0,430006.0,445120.0,174507.0
567035.7970395908,398215.0,430254.0,445367.0,174483.0
567035.8153654828,398488.0,430580.0,445731.0,174537.0
567035.8336913749,398646.0,430890.0,446024.0,174456.0
567035.8520172669,398822.0,431145.0,446340.0,174444.0
567035.870343159,398907.0,431358.0,446549.0,174503.0
567035.888669051,399008.0,431323.0,446451.0,174478.0
567035.9069949432,398796.0,431029.0,446154.0,174465.0
567035.9253208352,398423.0,430523.0,445623.0,174527.0
567035.9436467272,397960.0,429908.0,445053.0,174413.0
567035.9619726193,397436.0,429321.0,444436.0,174437.0
567035.9802985113,396960.0,428690.0,443878.0,174519.0
567035.9986244034,396455.0,428039.0,443240.0,174489.0
567036.0169502955,396021.0,427457.0,442729.0,174496.0
567036.0352761876,395608.0,426862.0,442237.0,174555.0
567036.0536020796,395205.0,426423.0,441776.0,174576.0
567036.0719279717,394903.0,426080.0,441436.0,174649.0
567036.0902538637,394668.0,425824.0,441203.0,174671.0
567036.1085797558,394560.0,425624.0,441063.0,174603.0
567036.1269056479,394601.0,425704.0,441112.0,174660.0
567036.14523154,394623.0,425795.0,441232.0,174558.0
567036.163557432,394769.0,425952.0,441423.0,174498.0
567036.181883324,394930.0,426118.0,441643.0,174589.0
567036.2002092161,394998.0,426293.0,441722.0,174488.0
567036.2185351081,395085.0,426454.0,441862.0,174448.0
567036.2368610003,395288.0,426620.0,442108.0,174482.0
567036.2551868923,395346.0,426855.0,442273.0,174430.0
567036.2735127844,395573.0,427076.0,442511.0,174468.0
567036.2918386764,395755.0,427275.0,442713.0,174471.0
567036.3101645685,395906.0,427618.0,443012.0,174496.0
567036.3284904606,396084.0,427830.0,443170.0,174479.0
567036.3468163527,396313.0,428084.0,443503.0,174476.0
567036.3651422447,396534.0,428403.0,443750.0,174451.0
567036.3834681368,396715.0,428722.0,444011.0,174479.0
567036.4017940288,396948.0,428997.0,444331.0,174422.0
567036.4201199209,397125.0,429250.0,444619.0,174460.0
567036.438445813,397296.0,429536.0,444926.0,174498.0
567036.4567717051,397531.0,429883.0,445187.0,174453.0
567036.4750975971,397758.0,430218.0,445525.0,174456.0
567036.4934234892,398031.0,430536.0,445830.0,174546.0
567036.5117493812,398148.0,430846.0,446053.0,174443.0
567036.5300752732,398428.0,431135.0,446364.0,174496.0
567036.5484011654,398592.0,431383.0,446553.0,174452.0
567036.5667270574,398803.0,431626.0,446842.0,174443.0
567036.5850529495,399028.0,432017.0,447228.0,174499.0
567036.6033788415,399173.0,432216.0,447476.0,174471.0
567036.6217047336,399373.0,432564.0,447755.0,174471.0
567036.6400306256,399657.0,432889.0,448169.0,174458.0
567036.6583565178,399885.0,433165.0,448426.0,174457.0
567036.6766824098,399980.0,433330.0,448577.0,174402.0
567036.6950083019,399895.0,433271.0,448535.0,174492.0
567036.7133341939,399642.0,432933.0,448197.0,174469.0
567036.731660086,399231.0,432483.0,447669.0,174469.0
567036.749985978,398731.0,431841.0,447127.0,174488.0
567036.7683118702,398236.0,431178.0,446557.0,174472.0
567036.7866377622,397712.0,430562.0,445942.0,174491.0
567036.8049636543,397293.0,429897.0,445332.0,174526.0
567036.8232895463,396790.0,429316.0,444776.0,174473.0
567036.8416154383,396396.0,428738.0,444209.0,174482.0
567036.8599413304,396020.0,428242.0,443857.0,174518.0
567036.8782672225,395684.0,427821.0,443546.0,174492.0
567036.8965931146,395399.0,427530.0,443256.0,174487.0
567036.9149190066,395297.0,427367.0,443082.0,174465.0
567036.9332448987,395359.0,427351.0,443075.0,174471.0
567036.9515707907,395394.0,427457.0,443215.0,174456.0
567036.9698966828,395455.0,427552.0,443338.0,174487.0
567036.9882225749,395545.0,427661.0,443462.0,174447.0
567037.006548467,395696.0,427774.0,443625.0,174511.0
567037.024874359,395776.0,427920.0,443711.0,174505.0
567037.0432002511,395816.0,428064.0,443932.0,174468.0
567037.0615261431,395984.0,428245.0,444138.0,174439.0
567037.0798520353,396054.0,428443.0,444268.0,174454.0
567037.0981779273,396233.0,428585.0,444454.0,174460.0
567037.1165038194,396390.0,428733.0,444591.0,174432.0
567037.1348297114,396558.0,428965.0,444806.0,174466.0
567037.1531556034,396733.0,429168.0,445077.0,174521.0
567037.1714814955,396987.0,429469.0,445346.0,174486.0
567037.1898073877,397153.0,429674.0,445571.0,174465.0
567037.2081332797,397288.0,429934.0,445788.0,174501.0
567037.2264591717,397437.0,430211.0,446019.0,174499.0
567037.2447850638,397655.0,430394.0,446278.0,174452.0
567037.2631109558,397752.0,430694.0,446536.0,174488.0
567037.2814368479,397989.0,430925.0,446734.0,174477.0
567037.29976274,398194.0,431220.0,447024.0,174518.0
567037.3180886321,398334.0,431425.0,447233.0,174516.0
567037.3364145241,398484.0,431600.0,447479.0,174500.0
567037.3547404162,398627.0,431896.0,447708.0,174474.0
567037.3730663082,398825.0,432164.0,447960.0,174502.0
567037.3913922003,398990.0,432357.0,448209.0,174500.0
567037.4097180924,399146.0,432546.0,448421.0,174461.0
567037.4280439845,399378.0,432892.0,448749.0,174465.0
567037.4463698765,399569.0,433101.0,449000.0,174448.0
567037.4646957685,399759.0,433390.0,449207.0,174510.0
567037.4830216606,399905.0,433585.0,449404.0,174490.0
567037.5013475526,399868.0,433583.0,449377.0,174508.0
567037.5196734448,399654.0,433320.0,449114.0,174515.0
567037.5379993368,399211.0,432770.0,448647.0,174477.0
567037.5563252289,398711.0,432161.0,448023.0,174486.0
567037.5746511209,398239.0,431550.0,447453.0,174484.0
567037.592977013,397780.0,430969.0,446924.0,174487.0
567037.611302905,397332.0,430369.0,446320.0,174486.0
567037.6296287972,396888.0,429748.0,445760.0,174429.0
567037.6479546892,396513.0,429228.0,445338.0,174473.0
567037.6662805813,396140.0,428706.0,444873.0,174433.0
567037.6846064733,395825.0,428235.0,444515.0,174415.0
567037.7029323654,395623.0,428027.0,444264.0,174473.0
567037.7212582574,395463.0,427862.0,444138.0,174404.0
567037.7395841496,395545.0,427853.0,444185.0,174396.0
567037.7579100416,395591.0,427916.0,444332.0,174466.0
567037.7762359336,395694.0,428092.0,444431.0,174464.0
567037.7945618257,395767.0,428172.0,444581.0,174467.0
567037.8128877177,395867.0,428243.0,444700.0,174510.0
567037.8312136098,395958.0,428384.0,444829.0,174501.0
567037.8495395019,396004.0,428437.0,444849.0,174424.0
567037.867865394,396062.0,428586.0,444982.0,174406.0
567037.886191286,396252.0,428773.0,445160.0,174387.0
567037.9045171781,396387.0,428948.0,445341.0,174447.0
567037.9228430701,396508.0,429128.0,445503.0,174443.0
567037.9411689623,396688.0,429379.0,445736.0,174472.0
567037.9594948543,396818.0,429543.0,445914.0,174452.0
567037.9778207464,397025.0,429771.0,446152.0,174490.0
567037.9961466384,397100.0,430004.0,446372.0,174489.0
567038.0144725305,397300.0,430304.0,446617.0,174430.0
567038.0327984225,397493.0,430558.0,446872.0,174404.0
567038.0511243147,397681.0,430849.0,447166.0,174441.0
567038.0694502067,397922.0,431020.0,447420.0,174427.0
567038.0877760987,398095.0,431297.0,447607.0,174434.0
567038.1061019908,398291.0,431558.0,447836.0,174393.0
567038.1244278828,398443.0,431777.0,448106.0,174404.0
567038.1427537749,398662.0,432051.0,448343.0,174421.0
567038.161079667,398829.0,432354.0,448635.0,174454.0
567038.1794055591,398953.0,432565.0,448814.0,174425.0
567038.1977314511,399226.0,432832.0,449137.0,174464.0
567038.2160573432,399416.0,433124.0,449404.0,174479.0
567038.2343832352,399627.0,433457.0,449660.0,174513.0
567038.2527091273,399833.0,433679.0,449879.0,174403.0
567038.2710350194,399946.0,433837.0,450045.0,174392.0
567038.2893609115,399870.0,433772.0,449993.0,174465.0
567038.3076868035,399627.0,433464.0,449608.0,174434.0
567038.3260126956,399267.0,432979.0,449130.0,174432.0
567038.3443385876,398802.0,432395.0,448621.0,174447.0
567038.3626644796,398330.0,431842.0,448021.0,174437.0
567038.3809903718,397793.0,431138.0,447415.0,174432.0
567038.3993162639,397372.0,430563.0,446913.0,174399.0
567038.4176421559,397028.0,430044.0,446449.0,174449.0
567038.4359680479,396679.0,429588.0,445982.0,174476.0
567038.45429394,396356.0,429161.0,445593.0,174472.0
567038.472619832,396099.0,428753.0,445316.0,174452.0
567038.4909457242,395868.0,428508.0,445016.0,174422.0
567038.5092716162,395852.0,428397.0,444963.0,174439.0
567038.5275975083,395937.0,428445.0,445097.0,174432.0
567038.5459234003,396079.0,428587.0,445225.0,174443.0
567038.5642492924,396162.0,428654.0,445304.0,174363.0
567038.5825751844,396320.0,428842.0,445438.0,174437.0
567038.6009010766,396409.0,428985.0,445629.0,174430.0
567038.6192269686,396526.0,429158.0,445750.0,174439.0
567038.6375528607,396664.0,429305.0,445987.0,174458.0
567038.6558787527,396859.0,429492.0,446140.0,174471.0
567038.6742046447,397008.0,429732.0,446290.0,174434.0
567038.6925305368,397186.0,429941.0,446496.0,174455.0
567038.710856429,397409.0,430168.0,446753.0,174444.0
567038.729182321,397560.0,430386.0,446924.0,174447.0
567038.747508213,397785.0,430662.0,447269.0,174458.0
567038.7658341051,397973.0,430940.0,447467.0,174444.0
567038.7841599971,398134.0,431110.0,447675.0,174438.0
567038.8024858893,398352.0,431448.0,448011.0,174425.0
567038.8208117813,398574.0,431723.0,448279.0,174465.0
567038.8391376734,398801.0,432016.0,448534.0,174498.0
567038.8574635654,399035.0,432284.0,448814.0,174477.0
567038.8757894575,399275.0,432548.0,449099.0,174465.0
567038.8941153495,399508.0,432892.0,449420.0,174508.0
567038.9124412417,399742.0,433126.0,449688.0,174457.0
567038.9307671337,399902.0,433433.0,449916.0,174491.0
567038.9490930258,400155.0,433751.0,450174.0,174511.0
567038.9674189178,400312.0,433976.0,450459.0,174478.0
567038.9857448098,400536.0,434248.0,450716.0,174500.0
567039.0040707019,400714.0,434506.0,450938.0,174484.0
567039.022396594,400971.0,434803.0,451242.0,174501.0
567039.0407224861,401170.0,435155.0,451501.0,174469.0
567039.0590483781,401395.0,435444.0,451749.0,174486.0
567039.0773742702,401647.0,435746.0,452092.0,174512.0
567039.0957001622,401827.0,435933.0,452303.0,174478.0
567039.1140260543,401841.0,435991.0,452380.0,174502.0
567039.1323519464,401693.0,435736.0,452070.0,174509.0
567039.1506778385,401294.0,435253.0,451599.0,174500.0
567039.1690037305,400856.0,434680.0,450976.0,174513.0
567039.1873296226,400314.0,433982.0,450331.0,174505.0
567039.2056555146,399720.0,433159.0,449573.0,174467.0
567039.2239814067,399213.0,432432.0,448931.0,174475.0
567039.2423072988,398694.0,431747.0,448206.0,174489.0
567039.2606331909,398194.0,431081.0,447545.0,174498.0
567039.2789590829,397679.0,430404.0,446914.0,174493.0
567039.297284975,397391.0,429843.0,446343.0,174537.0
567039.315610867,397062.0,429409.0,445926.0,174535.0
567039.333936759,396781.0,429027.0,445579.0,174520.0
567039.3522626512,396737.0,428812.0,445426.0,174523.0
567039.3705885432,396757.0,428756.0,445393.0,174543.0
567039.3889144353,396795.0,428827.0,445421.0,174534.0
567039.4072403273,396851.0,428875.0,445424.0,174487.0
567039.4255662194,396981.0,428971.0,445613.0,174523.0
567039.4438921114,397056.0,429067.0,445667.0,174492.0
567039.4622180036,397172.0,429178.0,445737.0,174554.0
567039.4805438956,397277.0,429352.0,445824.0,174566.0
567039.4988697877,397417.0,429418.0,445947.0,174546.0
567039.5171956797,397571.0,429567.0,446119.0,174578.0
567039.5355215718,397663.0,429749.0,446215.0,174519.0
567039.5538474639,397858.0,429957.0,446391.0,174520.0
567039.572173356,397960.0,430196.0,446499.0,174536.0
567039.590499248,398140.0,430395.0,446728.0,174442.0
567039.60882514,398265.0,430538.0,446889.0,174496.0
567039.6271510321,398514.0,430831.0,447153.0,174485.0
567039.6454769241,398663.0,431079.0,447407.0,174420.0
567039.6638028163,398884.0,431346.0,447627.0,174464.0
567039.6821287083,399026.0,431542.0,447815.0,174449.0
567039.7004546004,399283.0,431848.0,448085.0,174440.0
567039.7187804924,399467.0,432122.0,448311.0,174455.0
567039.7371063845,399646.0,432391.0,448601.0,174479.0
