LSL_Timestamp,BreathingValue
158390.1789483,635
158390.1988135,629
158390.2184929,603
158390.2382306,551
158390.2579642,488
158390.2777906,419
158390.2974654,361
158390.3172223,315
158390.3369741,286
158390.3567651,280
158390.3764831,287
158390.3962316,307
158390.4159951,333
158390.4357833,361
158390.4555875,384
158390.4752591,401
158390.4949954,397
158390.5148068,370
158390.5345172,321
158390.5542584,254
158390.5740539,184
158390.593763,116
158390.6135064,62
158390.6332402,25
158390.6530014,6
158390.6727641,10
158390.6925141,28
158390.7123273,57
158390.732011,100
158390.7517831,142
158390.7715404,178
158390.7912714,189
158390.8110353,167
158390.8307933,111
158390.8505204,60
158390.8702914,17
158390.8900747,0
158390.9097848,0
158390.9295369,0
158390.9493661,0
158390.9690557,0
158390.9887914,0
158391.0085548,0
158391.0282973,0
158391.0480622,0
158391.0678243,6
158391.0875472,0
158391.1073153,6
158391.1271099,0
158391.146836,0
158391.1665916,0
158391.1863243,0
158391.2061068,0
158391.2258363,0
158391.245585,0
158391.2654328,0
158391.2850818,0
158391.3048215,27
158391.3246027,67
158391.3443615,128
158391.3640754,190
158391.3838821,232
158391.4035729,250
158391.4233451,246
158391.4431798,229
158391.4628403,208
158391.4826049,190
158391.5023748,176
158391.5220923,166
158391.5418451,165
158391.5616353,183
158391.5813733,227
158391.6010984,293
158391.6208698,375
158391.6406079,460
158391.6603704,540
158391.680105,603
158391.6998734,645
158391.7196238,655
158391.7393902,638
158391.7591358,603
158391.7788716,558
158391.7986269,517
158391.8183591,482
158391.8381471,460
158391.8578725,459
158391.877625,483
158391.8973977,529
158391.9171452,594
158391.9368967,666
158391.956658,737
158391.9763952,799
158391.9961458,843
158392.0158904,860
158392.0356518,845
158392.0554014,803
158392.0751618,744
158392.0948986,679
158392.1146405,620
158392.1344758,576
158392.1541597,554
158392.1739153,565
158392.193665,605
158392.2134117,668
158392.2331711,744
158392.2529061,819
158392.2726897,882
158392.2924132,930
158392.3121836,950
158392.331918,943
158392.3516713,908
158392.3715071,855
158392.3911957,795
158392.4109581,737
158392.4307672,688
158392.4504485,654
158392.4701985,642
158392.4900001,656
158392.5097587,693
158392.529446,744
158392.5492022,800
158392.568942,851
158392.5887571,894
158392.6084423,922
158392.6282111,931
158392.6479473,911
158392.6677678,869
158392.6875417,809
158392.707225,747
158392.7269736,691
158392.7467829,650
158392.7664687,623
158392.7862079,620
158392.806023,636
158392.8257664,670
158392.8454673,715
158392.8652601,766
158392.8849617,820
158392.9047613,874
158392.9245212,913
158392.9442392,929
158392.9639985,908
158392.9837751,861
158393.0034937,794
158393.0232483,729
158393.0430265,671
158393.062751,631
158393.0824946,612
158393.1023275,620
158393.1219914,652
158393.1417706,701
158393.1615009,758
158393.1812612,815
158393.2009874,868
158393.2207485,910
158393.240521,933
158393.2602562,923
158393.280019,883
158393.2997561,820
158393.3195195,748
158393.3392805,684
158393.3590267,633
158393.3787983,601
158393.398547,587
158393.4182929,598
158393.4380515,626
158393.457792,668
158393.4775398,716
158393.4972937,758
158393.5170536,793
158393.5367878,813
158393.556558,809
158393.5763116,776
158393.5960419,716
158393.6158027,641
158393.6355737,560
158393.6553034,488
158393.6750758,420
158393.6948227,367
158393.7146049,333
158393.734307,329
158393.7540701,358
158393.7738327,409
158393.7935742,470
158393.8133361,526
158393.8331721,569
158393.8528315,590
158393.8725651,581
158393.8923453,540
158393.9120665,475
158393.9318343,399
158393.9515971,321
158393.9713669,250
158393.9911091,186
158394.0108483,135
158394.0306032,110
158394.0503714,117
158394.0701,155
158394.089865,210
158394.1096188,264
158394.1293697,310
158394.1491582,339
158394.1688731,349
158394.1886196,329
158394.2083929,276
158394.2281244,197
158394.2478683,108
158394.2676387,49
158394.2873985,7
158394.3071351,0
158394.3269195,0
158394.3466525,0
158394.366393,0
158394.3861545,0
158394.4058916,18
158394.4257013,49
158394.4453867,94
158394.4651552,137
158394.4848861,153
158394.5046607,128
158394.5244224,77
158394.5441651,40
158394.5639224,0
158394.5836546,0
158394.6034121,0
158394.623154,0
158394.6429186,0
158394.6626793,0
158394.6824123,0
158394.7021906,0
158394.7219303,45
158394.7417018,90
158394.7614375,173
158394.7811767,240
158394.800939,286
158394.8206662,300
158394.8404356,286
158394.8601863,250
158394.8799737,202
158394.8997523,156
158394.9194299,120
158394.9392121,102
158394.9589476,106
158394.9787514,142
158394.9984316,207
158395.0181944,296
158395.0379652,393
158395.0577529,484
158395.0774607,556
158395.0972058,608
158395.1169668,634
158395.1367576,634
158395.1564629,609
158395.1762356,563
158395.1959796,509
158395.2157583,452
158395.2354882,403
158395.2552341,376
158395.2750004,371
158395.294758,400
158395.314473,455
158395.3342262,524
158395.3539933,600
158395.3737782,673
158395.3935083,735
158395.4132537,785
158395.4330237,813
158395.4527466,814
158395.4724993,786
158395.492256,741
158395.5120318,683
158395.5317666,625
158395.5515155,576
158395.5712666,541
158395.5910206,527
158395.610761,541
158395.6305226,579
158395.6502782,641
158395.6700149,718
158395.6897842,801
158395.7095116,875
158395.7292868,932
158395.7490773,959
158395.7687866,954
158395.7885388,921
158395.8083503,870
158395.8280427,811
158395.847773,753
158395.8675469,705
158395.8873223,672
158395.9070502,662
158395.9268194,679
158395.9465784,720
158395.9663136,777
158395.9860757,840
158396.0058162,900
158396.0255612,953
158396.0453005,991
158396.0650651,1010
158396.0848021,1000
158396.104566,965
158396.1243243,912
158396.1440787,853
158396.1638292,808
158396.1835921,779
158396.2033176,771
158396.2230906,778
158396.2428381,796
158396.2625996,826
158396.2823334,868
158396.3020902,918
158396.3218278,969
158396.3415868,999
158396.3613654,1023
158396.3810913,1022
158396.4008675,1001
158396.4206301,967
158396.4403573,910
158396.4601196,847
158396.4798797,792
158396.4996068,755
158396.5193763,739
158396.5391578,739
158396.5588616,752
158396.578615,770
158396.5983916,788
158396.6181198,804
158396.6378585,807
158396.6576507,802
158396.677385,783
158396.6971222,757
158396.7169611,725
158396.736667,691
158396.7563766,653
158396.7761751,616
158396.7958767,583
158396.8156493,556
158396.8353746,533
158396.855144,511
158396.8749059,489
158396.8947725,468
158396.9144056,448
158396.934172,431
158396.9539146,412
158396.9736741,392
158396.9934077,367
158397.0131768,338
158397.0329583,308
158397.052667,277
158397.0724268,249
158397.0921819,225
158397.1119317,208
158397.1316641,193
158397.1514701,182
158397.1711787,169
158397.1909362,155
158397.210776,141
158397.2304571,125
158397.2502082,109
158397.2699685,90
158397.2897795,71
158397.3094576,53
158397.3292523,37
158397.3489704,26
158397.3687473,18
158397.3885157,12
158397.4082174,6
158397.4279642,3
158397.4477463,0
158397.4674468,0
158397.4872231,0
158397.5069531,0
158397.5267436,0
158397.5464837,0
158397.566218,0
158397.5859816,0
158397.6057394,0
158397.6254783,0
158397.6452526,0
158397.6649797,0
158397.6847459,0
158397.7045045,0
158397.7242468,0
158397.7440347,0
158397.7637629,0
158397.7835125,0
158397.8032457,0
158397.8230102,0
158397.8427415,0
158397.8625078,0
158397.882281,0
158397.9020043,0
158397.9217712,0
158397.9415371,0
158397.9612755,0
158397.9810355,3
158398.0007705,11
158398.0205354,16
158398.0402666,21
158398.0600334,20
158398.0797795,21
158398.0995282,27
158398.1192719,35
158398.1390319,41
158398.1587958,40
158398.1785331,34
158398.1983231,24
158398.218063,13
158398.237797,7
158398.2575594,1
158398.2773808,0
158398.297082,0
158398.3168225,0
158398.3366051,0
158398.3563504,0
158398.3760788,0
158398.3958184,0
158398.4155772,0
158398.4353047,0
158398.4550753,0
158398.4748358,0
158398.4946044,0
158398.5143466,0
158398.5340904,0
158398.5538405,0
158398.5735949,0
158398.5933284,0
158398.6130996,0
158398.6328249,0
158398.6525828,0
158398.6723528,0
158398.6921074,0
158398.7118468,0
158398.7315964,0
158398.751366,0
158398.771101,0
158398.7908707,0
158398.8106067,0
158398.830377,0
158398.8501343,0
158398.8698712,0
158398.8896227,0
158398.9093857,45
158398.9291249,91
158398.9488866,171
158398.9686236,240
158398.9883759,300
158399.0081157,353
158399.0278769,412
158399.0476382,479
158399.0673783,543
158399.087138,595
158399.1068832,629
158399.126797,646
158399.1463731,658
158399.1661419,671
158399.1859099,698
158399.2056353,730
158399.2254036,766
158399.2451433,795
158399.2649095,821
158399.2846753,850
158399.3044027,892
158399.3241682,948
158399.343909,983
158399.3636643,1019
158399.3834316,1023
158399.4031746,1023
158399.4229279,1015
158399.4426653,986
158399.4624408,949
158399.4821705,900
158399.5019359,857
158399.5217512,828
158399.5414349,807
158399.5611905,796
158399.5809484,794
158399.6007427,802
158399.62046,821
158399.6402023,844
158399.6599591,862
158399.6797413,869
158399.6994537,865
158399.7191906,848
158399.7389506,827
158399.7587439,800
158399.7784617,775
158399.7982186,754
158399.8179512,740
158399.8377406,740
158399.8574763,749
158399.8772157,770
158399.8969813,795
158399.916745,823
158399.9364865,849
158399.9562281,871
158399.9759932,883
158399.9957616,885
158400.0154849,874
158400.0352444,855
158400.0549762,833
158400.0747389,813
158400.0944998,804
158400.1142414,805
158400.1340088,815
158400.1537341,829
158400.1735059,842
158400.1932497,852
158400.2130298,859
158400.2327409,866
158400.2525037,877
158400.2722385,892
158400.2920065,914
158400.3117988,937
158400.3315207,958
158400.3513434,975
158400.371011,989
158400.3907714,998
158400.4105233,1008
158400.4302691,1015
158400.4500399,1020
158400.4697755,1023
158400.4895368,1023
158400.5092712,1023
158400.5290555,1023
158400.5488047,1023
158400.568532,1022
158400.5882931,1007
158400.608029,988
158400.6278037,954
158400.6475503,918
158400.6672897,886
158400.6870643,858
158400.7068543,833
158400.7265566,808
158400.7463328,780
158400.7660781,750
158400.7858145,717
158400.805563,682
158400.8253205,649
158400.8450535,618
158400.8648207,593
158400.8846022,572
158400.9043181,555
158400.9240766,539
158400.9438209,522
158400.9636245,503
158400.9833224,480
158401.0030933,456
158401.0228596,431
158401.042581,404
158401.0623521,375
158401.0821229,346
158401.1018467,311
158401.1216035,280
158401.141346,250
158401.1611111,225
158401.1808575,202
158401.2005943,176
158401.2203621,143
158401.2401454,104
158401.2598617,63
158401.279625,30
158401.2993659,10
158401.3191251,0
158401.338871,0
158401.3586152,0
158401.378391,4
158401.3981144,15
158401.4178941,34
158401.4376403,60
158401.4573868,91
158401.4771388,120
158401.4969038,149
158401.5166423,172
158401.536395,194
158401.5561487,212
158401.5758932,232
158401.5956451,251
158401.6154379,271
158401.6351722,291
158401.6549126,308
158401.6746608,322
158401.694414,330
158401.7141797,334
158401.7339072,334
158401.7536586,339
